index	year	title	authors	source	venue	url	final_level	final_action	is_final_positive_candidate	is_final_retained_review_item	goal_v2_support_level	goal_v2_route_labels	core_0_source_validity	core_1_claim_match	core_2_behavioral_or_organizational_effect	core_3_method_and_robustness	core_4_internal_mechanism_coarse_graining	core_5_reduced_predictive_description	core_6_alternative_controls	summary
76	2026	Code Mixologist : A Practitioner's Guide to Building Code-Mixed LLMs	Himanshu Gupta; Pratik Jayarao; Chaitanya Dwivedi; Neeraj Varshney	arxiv	arXiv	http://arxiv.org/abs/2602.11181v2	EXCLUDED_OUT_OF_SCOPE_OR_FALSE_POSITIVE	Do not use in final review except as search-noise audit trail	False	False	OUT_OF_SCOPE_OR_FALSE_POSITIVE	ROUTE_A_SCALING_CRITICALITY; ROUTE_B_COMPRESSION_COARSE_MODEL; ROUTE_E_GENERALIZATION_ANALOGY_REUSE; ROUTE_F_COUNTERCLAIM_CONTROL	PASS	FAIL	N/A	N/A	N/A	N/A	N/A	Code-mixing and code-switching (CSW) remain challenging phenomena for large language models (LLMs). Despite recent advances in multilingual modeling, LLMs often struggle in mixed-language settings, exhibiting systematic degradation in grammaticality, factuality, and safety behavior. This work provides a comprehensive overview of CSW research in modern large language model settings. We introduce a unifying taxonomy that organizes prior work along dimensions of data, modeling, and evaluation, and we distill these findings into a practical playbook of actionable recommendations for building, adapting, and evaluating CSW-capable LLMs. We review modeling approaches ranging from CSW-tailored pre-training and task-specific post-training to prompting strategies and in-context learning. We analyze current evaluation practices, highlighting sources of instability and limited reproducibility, and we catalog existing benchmarks while critically examining their linguistic coverage and English-centric biases. Finally, we discuss emerging safety concerns, including use of code-mixing as a mechanism for bypassing model safeguards, and identify open research challenges.
77	2026	CoeusBI: A Comprehensive Interactive Business Intelligence System Powered by LLMs at Baidu [Extended Version]	Jinqing Lian; Chaofan Li; Yingxia Shao; Ming Wang; Yang Dong; Xinyi Liu; Wei Zhang; Chaoxian Gui; Tianqi Wan; Ming Dong	arxiv	arXiv	http://arxiv.org/abs/2606.15384v1	LEVEL_4_BULK_PARTIAL_CORE_CANDIDATES	Partial core candidate; lower priority than Level 1/2	True	True	PARTIAL_PAPER_DEFINED_EMERGENCE	ROUTE_A_SCALING_CRITICALITY; ROUTE_B_COMPRESSION_COARSE_MODEL; ROUTE_C_NOVEL_BASES_MANIFOLDS; ROUTE_E_GENERALIZATION_ANALOGY_REUSE	PASS	PARTIAL	PARTIAL	PARTIAL	PARTIAL	PARTIAL	PARTIAL	The advent of Large Language Models has catalyzed the emergence of interactive Business Intelligence (BI) systems. Although commercial BI products increasingly adopt semantic layers paired with natural language interfaces, they predominantly rely on manual configurations to define metrics and dimensions. Real-world deployments face critical challenges: (a) frequent JOIN operations degrade the accuracy of SQL generation; (b) wide schemas exacerbate the challenge of schema linking; and (c) the generation of dialect-specific queries and the accurate support for multi-round dialogues incur high computational costs and yield limited accuracy. We introduce CoeusBI, an industrial-scale interactive BI system that addresses these barriers through a novel Dual-Agent Architecture paired with a Hierarchical Schema Linking module: (1) an offline View Generation Agent that utilizes error-feedback to autonomously convert complex JOIN queries into simple single-view queries, which eliminates the need for manual semantic modeling; (2) a Hierarchical Schema Linking module that leverages vector retrieval over views to handle exceptionally wide schemas efficiently; and (3) a dynamic Routing Agent that evaluates dialogue contexts to route queries, dynamically invoking either the synthesis of new intermediate representations or targeted modifications of existing ones, before compiling the unified representation via a deterministic SQL compiler that is agnostic to dialects. Extensive experiments on both public datasets and production datasets demonstrate that CoeusBI achieves significant improvements in query accuracy, token efficiency, and user satisfaction relative to existing methods. CoeusBI is deployed as a standalone service on the data platform of Baidu and is widely used across multiple business lines supporting thousands of users daily, thereby evidencing strong practicality and scalability.
78	2026	COMBAT: Conditional World Models for Behavioral Agent Training	Anmol Agarwal; Pranay Meshram; Sumer Singh; Saurav Suman; Andrew Lapp; Shahbuland Matiana; Louis Castricato; Spencer Frazier	arxiv	arXiv	http://arxiv.org/abs/2603.00825v1	LEVEL_2_PROMISING_BUT_NEEDS_TARGET_CHECK	Read second: promising but applied/theoretical or needs target-fit verification	True	True	PROVISIONAL_PAPER_DEFINED_EMERGENCE	ROUTE_A_SCALING_CRITICALITY; ROUTE_B_COMPRESSION_COARSE_MODEL; ROUTE_C_NOVEL_BASES_MANIFOLDS; ROUTE_D_WORLD_MODEL_CAUSAL_STATE; ROUTE_E_GENERALIZATION_ANALOGY_REUSE; ROUTE_F_COUNTERCLAIM_CONTROL	PASS	PASS	PARTIAL	PARTIAL	PASS	PASS	PARTIAL	Recent advances in video generation have spurred the development of world models capable of simulating 3D-consistent environments and interactions with static objects. However, a significant limitation remains in their ability to model dynamic, reactive agents that can intelligently influence and interact with the world. To address this gap, we introduce COMBAT, a real-time, action-controlled world model trained on the complex 1v1 fighting game Tekken 3. Our work demonstrates that diffusion models can successfully simulate a dynamic opponent that reacts to player actions, learning its behavior implicitly. Our approach utilizes a 1.2 billion parameter Diffusion Transformer, conditioned on latent representations from a deep compression autoencoder. We employ state-of-the-art techniques, including causal distillation and diffusion forcing, to achieve real-time inference. Crucially, we observe the emergence of sophisticated agent behavior by training the model solely on single-player inputs, without any explicit supervision for the opponent's policy. Unlike traditional imitation learning methods, which require complete action labels, COMBAT learns effectively from partially observed data to generate responsive behaviors for a controllable Player 1. We present an extensive study and introduce novel evaluation methods to benchmark this emergent agent behavior, establishing a strong foundation for training interactive agents within diffusion-based world models.
79	2026	Combinatorial Synthesis: Scaling Code RLVR via Atomic Decomposition and Recombination	Jiasheng Zheng; Boxi Cao; Boxi Yu; Yuzhong Zhang; Jialun Cao; Yaojie Lu; Hongyu Lin; Xianpei Han; Le Sun	arxiv	arXiv	http://arxiv.org/abs/2605.31058v1	EXCLUDED_OUT_OF_SCOPE_OR_FALSE_POSITIVE	Do not use in final review except as search-noise audit trail	False	False	OUT_OF_SCOPE_OR_FALSE_POSITIVE	ROUTE_A_SCALING_CRITICALITY; ROUTE_E_GENERALIZATION_ANALOGY_REUSE; ROUTE_F_COUNTERCLAIM_CONTROL	PASS	FAIL	N/A	N/A	N/A	N/A	N/A	Reinforcement Learning with Verifiable Rewards (RLVR) has recently emerged as the cornerstone for shaping the remarkable coding abilities of Large Language Models (LLMs). However, the scalability of RLVR is severely constrained by the scarcity of sufficiently challenging verifiable code tasks that target near the model's edge of competence. Prior studies often rely on heuristic seed expansions for data synthesis, which severely limits both novelty and difficulty. Consequently, the training value of such data fails to scale proportionally with the size of its synthesis. To this end, we propose Atomic Decomposition and Recombination (ADR), a novel framework that generates verifiable code tasks via decomposition into atomic elements and controlled recombination, thereby enabling the generation of genuinely novel and challenging verifiable code tasks. Experiments and analysis demonstrate that ADR achieves superior originality, difficulty, diversity, and test quality over existing baselines, and consistently delivers greater improvements in code ability across RLVR in diverse downstream domains, including algorithmic programming, tool usage, and data science. Our work sheds light on a new paradigm for novel code task synthesis and scalable RLVR training.
80	2026	Comparative Analysis of Inference-Time Defense Methods for Multimodal Large Language Models	Bulat Nutfullin; Vladimir Evgrafov; Dmitry Namiot	arxiv	arXiv	http://arxiv.org/abs/2606.10904v1	EXCLUDED_OUT_OF_SCOPE_OR_FALSE_POSITIVE	Do not use in final review except as search-noise audit trail	False	False	OUT_OF_SCOPE_OR_FALSE_POSITIVE	ROUTE_A_SCALING_CRITICALITY; ROUTE_E_GENERALIZATION_ANALOGY_REUSE; ROUTE_F_COUNTERCLAIM_CONTROL	PASS	FAIL	N/A	N/A	N/A	N/A	N/A	Multimodal large language models (MLLMs) now appear in safety-critical applications, but the visual channel leaves them open to adversarial attacks that predominantly text-oriented safety alignment addresses only in part. Retraining a model for each new vulnerability class is usually too expensive to be practical. We report a comparative empirical evaluation of three inference-time defense methods and their combinations, run on eight models from the InternVL and Qwen-VL families across seven safety benchmarks that span four attack classes and total 9,000 evaluation samples. Every figure below comes from the same unified proxy classifier. Five findings emerge from the evaluation. First, within the evaluated models and benchmarks, no single defense dominates across all settings: what works depends on the model's baseline safety and on the attack type. Second, combining defenses directly drives benign-query over-refusal to 97-100% across all eight evaluated models, and SmoothVLM on its own reaches 99.2-100%. Third, a simple safety prompt keeps utility largely intact (0.0-18.2% over-refusal across all eight models, five of them below 7%, although two exceeded 15%) while still yielding moderate safety gains. Fourth, different attack classes expose different weaknesses across the evaluated setup, which is why multi-benchmark evaluation matters. Fifth, in a preliminary whitebox test on two models (n=20), text-level defenses suppressed a PGD visual attack that had succeeded without any defense: the defenses act at the output stage, where gradient optimization has limited direct leverage in the tested configuration. Read together, these results argue for adaptive defense selection rather than a single fixed defense configuration.
81	2026	CONCORD: Asynchronous Sparse Aggregation for Device-Cloud RAG under Document Isolation	Xuedong Hu; Zhiqing Tang; Zhi Yao; Tian Wang; Weijia Jia	arxiv	arXiv	http://arxiv.org/abs/2606.15179v1	EXCLUDED_OUT_OF_SCOPE_OR_FALSE_POSITIVE	Do not use in final review except as search-noise audit trail	False	False	OUT_OF_SCOPE_OR_FALSE_POSITIVE	ROUTE_A_SCALING_CRITICALITY; ROUTE_E_GENERALIZATION_ANALOGY_REUSE; ROUTE_F_COUNTERCLAIM_CONTROL	PASS	FAIL	N/A	N/A	N/A	N/A	N/A	Retrieval-augmented generation (RAG) has emerged as a pivotal technique for improving language models by incorporating external knowledge at inference time. As device-cloud collaborative inference makes it feasible to deploy small language models on edge devices, a new setting arises in which private documents remain on the device and public knowledge resides in the cloud. Privacy and policy constraints often forbid raw document exchange, creating a document-isolated dual-end RAG setting. However, existing methods rely on frequent remote synchronization and dense evidence transfer, limiting throughput under realistic latency and bandwidth conditions. To address this issue, we propose CONCORD, an asynchronous sparse aggregation framework for dual-end RAG under document isolation. CONCORD treats the cloud as an asynchronously arriving evidence source rather than a continuously synchronized co-generator. Specifically, we introduce waiting debt control to decide whether each decoding step should continue waiting for remote participation based on the observed return of waiting. We also design a certificate-guided minimal supplementation mechanism that requests only the remote evidence needed to determine the current greedy decision. Steps that consult the cloud preserve the same greedy token as dense dual-end aggregation, while the remaining steps commit locally without remote evidence. Experiments on Natural Questions and WikiText-2 show that CONCORD improves end-to-end throughput over baselines by $1.66\times$ and $2.15\times$, respectively, while reducing per-token communication by over two orders of magnitude and maintaining comparable answer quality and perplexity.
82	2026	Conflict-Aware Federated Fine-Tuning of Large Language Models with Mixture-of-Experts	Yijun Lu; Zihan Fang; Pengpeng Qiao; Zheng Lin; Jing Yang; Yuxin Zhang; Por Lip Yee; Zhe Chen; Jun Luo	arxiv	arXiv	http://arxiv.org/abs/2606.15625v1	EXCLUDED_OUT_OF_SCOPE_OR_FALSE_POSITIVE	Do not use in final review except as search-noise audit trail	False	False	OUT_OF_SCOPE_OR_FALSE_POSITIVE	ROUTE_A_SCALING_CRITICALITY; ROUTE_B_COMPRESSION_COARSE_MODEL; ROUTE_C_NOVEL_BASES_MANIFOLDS; ROUTE_F_COUNTERCLAIM_CONTROL	PASS	FAIL	N/A	N/A	N/A	N/A	N/A	The continuous scaling of large language models (LLMs) incurs prohibitive computational costs, making Mixture-of-Experts (MoE) a scalable alternative for efficient fine-tuning via sparse activation. While federated learning (FL) emerges as the paradigm for privacy-preserving collaborative optimization, integrating MoE into FL under data heterogeneity may trigger conflicting expert optimizations. Client-specific data distributions force same-indexed experts to optimize under inconsistent or even conflicting feature-label correlations. This mismatch induces destructive interference during aggregation, thus destabilizing the optimization trajectory and degrading model performance. To address this issue, we propose FC-MoE, a federated conflict-aware framework for MoE fine-tuning. It employs an importance aware weighting scheme to prioritize reliable local updates and utilizes gradient consensus projection to suppress conflicting updates, ensuring a stable global optimization path. Moreover, a local knowledge retention mechanism further preserves specialized client expertise by re-anchoring domain-specific residuals. Extensive experiments demonstrate that FC-MoE accelerates convergence and enhances both global and local model performance in non-IID federated environments.
83	2026	Conformity Generates Collective Misalignment in AI Agents Societies	Giordano De Marzo; Alessandro Bellina; Claudio Castellano; Viola Priesemann; David Garcia	arxiv	arXiv	http://arxiv.org/abs/2605.10721v1	LEVEL_5_EFFECT_COUNTERCLAIM_CONTROLS	Keep as control/counterclaim/effect paper	False	True	EFFECT_SUPPORTED_EMERGENCE_NOT_ESTABLISHED	ROUTE_E_GENERALIZATION_ANALOGY_REUSE	PASS	PARTIAL	PASS	PARTIAL	UNKNOWN	UNKNOWN	PARTIAL	Artificial intelligence safety research focuses on aligning individual language models with human values, yet deployed AI systems increasingly operate as interacting populations where social influence may override individual alignment. Here we show that populations of individually aligned AI agents can be driven into stable misaligned states through conformity dynamics. Simulating opinion dynamics across nine large language models and one hundred opinion pairs, we find that each agent's behavior is governed by two competing forces: a tendency to follow the majority and an intrinsic bias toward specific positions. Using tools from statistical physics, we derive a quantitative theory that predicts when populations become trapped in long-lived misaligned configurations, and identifies predictable tipping points where small numbers of adversarial agents can irreversibly shift population-level alignment even after manipulation ceases. These results demonstrate that individual-level alignment provides no guarantee of collective safety, calling for evaluation frameworks that account for emergent behavior in AI populations.
84	2026	Constraint-Rectified Training for Efficient Chain-of-Thought	Qinhang Wu; Sen Lin; Ming Zhang; Yingbin Liang; Ness B. Shroff	arxiv	arXiv	http://arxiv.org/abs/2602.12526v1	LEVEL_6_CLAIM_SOURCE_ONLY	Keep for claim lineage; not mechanism evidence	False	True	CLAIM_SOURCE_ONLY	ROUTE_A_SCALING_CRITICALITY; ROUTE_E_GENERALIZATION_ANALOGY_REUSE; ROUTE_F_COUNTERCLAIM_CONTROL	PASS	PARTIAL	PARTIAL	PARTIAL	UNKNOWN	UNKNOWN	PARTIAL	Chain-of-Thought (CoT) has significantly enhanced the reasoning capabilities of Large Language Models (LLMs), especially when combined with reinforcement learning (RL) based post-training methods. While longer reasoning traces can improve answer quality and unlock abilities such as self-correction, they also incur high inference costs and often introduce redundant steps, known as overthinking. Recent research seeks to develop efficient reasoning strategies that balance reasoning length and accuracy, either through length-aware reward design or prompt-based calibration. However, these heuristic-based approaches may suffer from severe accuracy drop and be very sensitive to hyperparameters. To address these problems, we introduce CRT (Constraint-Rectified Training), a principled post-training framework based on reference-guarded constrained optimization, yielding a more stable and interpretable formulation for efficient reasoning. CRT alternates between minimizing reasoning length and rectifying accuracy only when performance falls below the reference, enabling stable and effective pruning of redundant reasoning. We further extend CRT with a two-stage training scheme that first discovers the shortest reliable reasoning patterns and then refines accuracy under a learnt length budget, preventing the re-emergence of verbose CoT. Our comprehensive evaluation shows that this framework consistently reduces token usage while maintaining answer quality at a robust and reliable level. Further analysis reveals that CRT improves reasoning efficiency not only by shortening responses but also by reducing internal language redundancy, leading to a new evaluation metric. Moreover, CRT-based training naturally yields a sequence of intermediate checkpoints that span a spectrum of explanation lengths while preserving correctness, enabling fine-grained control over reasoning verbosity without retraining.
85	2026	Contemporary AI lacks the imagination to diverge or negate in science	Honglin Bao; Siyang Wu; Xiao Liu; Sida Li; Shiyun Cao; James A. Evans	arxiv	arXiv	http://arxiv.org/abs/2606.08251v2	EXCLUDED_OUT_OF_SCOPE_OR_FALSE_POSITIVE	Do not use in final review except as search-noise audit trail	False	False	OUT_OF_SCOPE_OR_FALSE_POSITIVE	ROUTE_A_SCALING_CRITICALITY; ROUTE_E_GENERALIZATION_ANALOGY_REUSE; ROUTE_F_COUNTERCLAIM_CONTROL	PASS	FAIL	N/A	N/A	N/A	N/A	N/A	"Bold projections that artificial intelligence will accelerate scientific discovery have raced ahead of evidence from working scientists, and the field still lacks large-scale, scientist-in-the-loop tests of these claims. Here we mount the largest such evaluation to date and map what AI cannot yet do for science. We invited authors of 121,640 recent preprints across biology, medicine, chemistry, and the social sciences to judge ideas that large language models (LLMs) generated from the context and puzzles of their own papers. 6,749 scientists returned 25,139 sets of ratings on novelty, empirical feasibility, probability of being true, and favorability of adoption. Three patterns emerge. First, non-reasoning LLMs collapse into a narrow ""hivemind"" of similar ideas; reasoning models roam a wider hypothesis space, yet no model class spontaneously proposes null hypotheses -- a move humans make more freely. Second, scientists reward ideas that resemble their own and prize probability over novelty, though social scientists tolerate risk more readily than life scientists. Senior social scientists are the harshest critics, and their skepticism is well-earned: LLMs falter most in pluralistic fields like the social sciences that demand context-aware interpretation and evolving theories. Third, automated evaluators on which the community currently relies -- LLM-as-a-judge, artificial metrics, and even state-of-the-art (SOTA) models -- agree only weakly with expert judgment, and retrieval augmentation and scientist persona prompting yield only marginal gains. A Qwen3-14B reward model we post-trained on human ratings captures field taste nuances, beats SOTA models by up to 27%, and closes the gap to the inter-rater consistency of independent peer reviewers. For all the hype, today's scientific AI still represents a collaborator whose imagination, outputs and judgment benefit from human grounding."
86	2026	Continual Learning in Large Language Models: Methods, Challenges, and Opportunities	Hongyang Chen; Zhongwu Sun; Hongfei Ye; Kunchi Li; Xuemin Lin	arxiv	arXiv	http://arxiv.org/abs/2603.12658v1	LEVEL_4_BULK_PARTIAL_CORE_CANDIDATES	Partial core candidate; lower priority than Level 1/2	True	True	PARTIAL_PAPER_DEFINED_EMERGENCE	ROUTE_A_SCALING_CRITICALITY; ROUTE_E_GENERALIZATION_ANALOGY_REUSE	PASS	PARTIAL	PARTIAL	PARTIAL	PARTIAL	PARTIAL	PARTIAL	Continual learning (CL) has emerged as a pivotal paradigm to enable large language models (LLMs) to dynamically adapt to evolving knowledge and sequential tasks while mitigating catastrophic forgetting-a critical limitation of the static pre-training paradigm inherent to modern LLMs. This survey presents a comprehensive overview of CL methodologies tailored for LLMs, structured around three core training stages: continual pre-training, continual fine-tuning, and continual alignment.Beyond the canonical taxonomy of rehearsal-, regularization-, and architecture-based methods, we further subdivide each category by its distinct forgetting mitigation mechanisms and conduct a rigorous comparative analysis of the adaptability and critical improvements of traditional CL methods for LLMs. In doing so, we explicitly highlight core distinctions between LLM CL and traditional machine learning, particularly with respect to scale, parameter efficiency, and emergent capabilities. Our analysis covers essential evaluation metrics, including forgetting rates and knowledge transfer efficiency, along with emerging benchmarks for assessing CL performance. This survey reveals that while current methods demonstrate promising results in specific domains, fundamental challenges persist in achieving seamless knowledge integration across diverse tasks and temporal scales. This systematic review contributes to the growing body of knowledge on LLM adaptation, providing researchers and practitioners with a structured framework for understanding current achievements and future opportunities in lifelong learning for language models.
87	2026	Controllable Exploration in Hybrid-Policy RLVR for Multi-Modal Reasoning	Zhuoxu Huang; Mengxi Jia; Hao Sun; Xuelong Li; Jungong Han	arxiv	arXiv	http://arxiv.org/abs/2602.20197v2	EXCLUDED_OUT_OF_SCOPE_OR_FALSE_POSITIVE	Do not use in final review except as search-noise audit trail	False	False	OUT_OF_SCOPE_OR_FALSE_POSITIVE	ROUTE_A_SCALING_CRITICALITY; ROUTE_B_COMPRESSION_COARSE_MODEL; ROUTE_C_NOVEL_BASES_MANIFOLDS; ROUTE_E_GENERALIZATION_ANALOGY_REUSE; ROUTE_F_COUNTERCLAIM_CONTROL	PASS	FAIL	N/A	N/A	N/A	N/A	N/A	Reinforcement Learning with verifiable rewards (RLVR) has emerged as a primary learning paradigm for enhancing the reasoning capabilities of multi-modal large language models (MLLMs). However, during RL training, the enormous state space of MLLM and sparse rewards often leads to entropy collapse, policy degradation, or over-exploitation of suboptimal behaviors. This necessitates an exploration strategy that maintains productive stochasticity while avoiding the drawbacks of uncontrolled random sampling, yielding inefficient exploration. In this paper, we propose CalibRL, a hybrid-policy RLVR framework that supports controllable exploration with expert guidance, enabled by two key mechanisms. First, a distribution-aware advantage weighting scales updates by group rareness to calibrate the distribution, therefore preserving exploration. Meanwhile, the asymmetric activation function (LeakyReLU) leverages the expert knowledge as a calibration baseline to moderate overconfident updates while preserving their corrective direction. CalibRL increases policy entropy in a guided manner and clarifies the target distribution by estimating the on-policy distribution through online sampling. Updates are driven by these informative behaviors, avoiding convergence to erroneous patterns. Importantly, these designs help alleviate the distributional mismatch between the model's policy and expert trajectories, thereby achieving a more stable balance between exploration and exploitation. Extensive experiments across eight benchmarks, including both in-domain and out-of-domain settings, demonstrate consistent improvements, validating the effectiveness of our controllable hybrid-policy RLVR training. Code is available at https://github.com/zhh6425/CalibRL.
88	2026	Convergence and Emergence of In-Context Reinforcement Learning with Chain of Thought	Zixuan Xie; Xinyu Liu; Rohan Chandra; Shangtong Zhang	arxiv	arXiv	http://arxiv.org/abs/2605.07123v1	LEVEL_4_BULK_PARTIAL_CORE_CANDIDATES	Partial core candidate; lower priority than Level 1/2	True	True	PARTIAL_PAPER_DEFINED_EMERGENCE	ROUTE_A_SCALING_CRITICALITY; ROUTE_B_COMPRESSION_COARSE_MODEL; ROUTE_E_GENERALIZATION_ANALOGY_REUSE	PASS	PASS	PARTIAL	PARTIAL	PARTIAL	PARTIAL	UNKNOWN	In-context reinforcement learning (ICRL) refers to the ability of RL agents to adapt to new tasks at inference time without parameter updates by conditioning on additional context. Recent empirical studies further demonstrate that Chain-of-Thought (CoT) generation can amplify this ICRL capability. This paper is the first to provide a theoretical understanding on how CoT interacts with ICRL. We conduct our analysis in a policy evaluation setup with linear Transformer. We prove that with specific Transformer parameters, the CoT generation process is equivalent to repeatedly executing temporal difference learning updates. Additionally, we provide finite sample convergence analysis showing that the policy evaluation error decreases geometrically with CoT length and eventually saturates at a statistical floor determined by the context length. We also prove that the desired Transformer parameters are a global minimizer of the pretraining loss, providing a theoretical understanding on the empirical emergence of those parameters.
89	2026	Conversational Control with Ontologies for Large Language Models: A Lightweight Framework for Constrained Generation	Barbara Gendron; Gaël Guibon; Mathieu d'Aquin	arxiv	arXiv	http://arxiv.org/abs/2604.04450v1	EXCLUDED_OUT_OF_SCOPE_OR_FALSE_POSITIVE	Do not use in final review except as search-noise audit trail	False	False	OUT_OF_SCOPE_OR_FALSE_POSITIVE	ROUTE_A_SCALING_CRITICALITY; ROUTE_E_GENERALIZATION_ANALOGY_REUSE; ROUTE_F_COUNTERCLAIM_CONTROL	PASS	FAIL	N/A	N/A	N/A	N/A	N/A	Conversational agents based on Large Language Models (LLMs) have recently emerged as powerful tools for human-computer interaction. Nevertheless, their black-box nature implies challenges in predictability and a lack of personalization, both of which can be addressed by controlled generation. This work proposes an end-to-end method to obtain modular and explainable control over LLM outputs through ontological definitions of aspects related to the conversation. Key aspects are modeled and used as constraints; we then further fine-tune the LLM to generate content accordingly. To validate our approach, we explore two tasks that tackle two key conversational aspects: the English proficiency level and the polarity profile of the content. Using a hybrid fine-tuning procedure on seven state-of-the-art, open-weight conversational LLMs, we show that our method consistently outperforms pre-trained baselines, even on smaller models. Beyond quantitative gains, the framework remains model-agnostic, lightweight, and interpretable, enabling reusable control strategies that can be extended to new domains and interaction goals. This approach enhances alignment with strategy instructions and demonstrates the effectiveness of ontology-driven control in conversational systems.
90	2026	CoWorld-VLA: Thinking in a Multi-Expert World Model for Autonomous Driving	Minqing Huang; Yujiao Xiang; Zihan Liang; Jiajie Huang; Jingqi Wang; Zhi Xu; Feiyang Tan; Hangning Zhou; Mu Yang; Gong Che	arxiv	arXiv	http://arxiv.org/abs/2605.10426v2	LEVEL_2_PROMISING_BUT_NEEDS_TARGET_CHECK	Read second: promising but applied/theoretical or needs target-fit verification	True	True	PROVISIONAL_PAPER_DEFINED_EMERGENCE	ROUTE_A_SCALING_CRITICALITY; ROUTE_B_COMPRESSION_COARSE_MODEL; ROUTE_C_NOVEL_BASES_MANIFOLDS; ROUTE_D_WORLD_MODEL_CAUSAL_STATE; ROUTE_E_GENERALIZATION_ANALOGY_REUSE; ROUTE_F_COUNTERCLAIM_CONTROL	PASS	PASS	PARTIAL	PARTIAL	PASS	PASS	PARTIAL	Vision-Language-Action (VLA) models have emerged as a promising paradigm for end-to-end autonomous driving. However, existing reasoning mechanisms still struggle to provide planning-oriented intermediate representations: textual Chain-of-Thought (CoT) fails to preserve continuous spatiotemporal structure, while latent world reasoning remains difficult to use as a direct condition for action generation. In this paper, we propose CoWorld-VLA, a multi-expert world reasoning framework for autonomous driving, where world representations serve as explicit conditions to guide action planning. CoWorld-VLA extracts complementary world information through multi-source supervision and encodes it into expert tokens within the VLA, thereby providing planner-accessible conditioning signals. Specifically, we construct four types of tokens: semantic interaction, geometric structure, dynamic evolution, and ego trajectory tokens, which respectively model interaction intent, spatial structure, future temporal dynamics, and behavioral goals. During action generation, CoWorld-VLA employs a diffusion-based hierarchical multi-expert fusion planner, which is coupled with scene context throughout the joint denoising process to generate continuous ego trajectories. Experiments show that CoWorld-VLA achieves competitive results in both future scene generation and planning on the NAVSIM v1 benchmark, demonstrating strong performance in collision avoidance and trajectory accuracy. Ablation studies further validate the complementarity of expert tokens and their effectiveness as planning conditions for action generation. Code will be available at https://github.com/AFARI-Research/CoWorld-VLA.
91	2026	CRANE: Knowledge Editing for Reasoning MLLMs	Han Huang; Hao Wang; Mengqi Zhang; Shu Wu; Qiang Liu; Liang Wang	arxiv	arXiv	http://arxiv.org/abs/2606.09033v1	LEVEL_4_BULK_PARTIAL_CORE_CANDIDATES	Partial core candidate; lower priority than Level 1/2	True	True	PARTIAL_PAPER_DEFINED_EMERGENCE	ROUTE_A_SCALING_CRITICALITY; ROUTE_E_GENERALIZATION_ANALOGY_REUSE; ROUTE_F_COUNTERCLAIM_CONTROL	PASS	PARTIAL	PARTIAL	PARTIAL	PARTIAL	PARTIAL	PARTIAL	The emergence of reasoning multimodal large language models (MLLMs), which generate explicit chain-of-thought (CoT) reasoning before producing answers, has introduced a new challenge for knowledge editing: methods that appear successful under traditional metrics (teacher-forcing accuracy up to 100%) can fail severely when the model's reasoning process is examined (Grounded Success as low as 0%). We identify three failure modes: (1) Structural Collapse, where weight-modifying methods destroy the CoT format; (2) Cognitive Dissonance, where the model's reasoning chain actively rejects the injected edit fact based on visual evidence; and (3) Shallow Internalization, where methods succeed on exact queries but fail on rephrase or multi-hop variants. On reasoning MLLMs, these modes interact: methods that generalize (FT, LoRA) trigger format collapse, while methods without deep modification cannot generalize. To expose these failures, we propose a CoT-aware evaluation protocol and construct ReasonEdit-Bench, with conflict stratification, multi-level probes, and multi-hop portability tests. We propose CRANE, a retrieval-augmented framework that requires no per-edit parameter modification. CRANE combines a modality-aware dual-library retrieval system with a two-phase training strategy: Supervised Fine-Tuning (SFT) for structural initialization, followed by GRPO with a Cognitive Routing Reward that trains the model to arbitrate between visual priors and injected edit facts. On ReasonEdit-Bench, CRANE achieves 96.9% Grounded Success on conflict scenarios and 96.9% intermediate entity usage in multi-hop chains, with 97.6% text-locality and 68.1% image-locality Edit Independence. On the out-of-distribution MMEVOKE benchmark, CRANE reaches 87.0% under gold retrieval.
92	2026	Creating Multilingual Mental Health Dialogue Datasets: Limits of Persona-Based Localization via Nationality and Language	Yunkai Xu; Saeed Abdullah	arxiv	arXiv	http://arxiv.org/abs/2606.19640v1	EXCLUDED_OUT_OF_SCOPE_OR_FALSE_POSITIVE	Do not use in final review except as search-noise audit trail	False	False	OUT_OF_SCOPE_OR_FALSE_POSITIVE	ROUTE_A_SCALING_CRITICALITY; ROUTE_F_COUNTERCLAIM_CONTROL	PASS	FAIL	N/A	N/A	N/A	N/A	N/A	AI and large language models (LLMs) have emerged as promising tools to address global mental health challenges. Despite the global nature of these challenges, there remains a critical shortage of high-quality datasets for training and evaluating such systems. To mitigate this gap, researchers increasingly generate synthetic clinical personas to simulate user data and test digital mental health support systems. However, most validated personas rely on English-centric contexts. This paper investigates whether similar persona-based methods can be used to generate multilingual mental health datasets. We modified nationality and language parameters in personas to generate clinical dialogues in Mandarin, Bengali, and Hindi. We then examined how different LLMs perform when evaluating the depression severity of these generated multilingual datasets against the baseline in English. Our findings indicate that just adding nationality and language parameters in personas might not be adequate, as it can introduce clinical inconsistency across languages. LLM judge models often exhibit inaccuracies in assessing depression severity in non-English texts, with performance varying across different models. This exposes the systemic limitations of applying English-centric personas to multilingual contexts. Ultimately, our work highlights the urgent need for culturally responsive data generation to ensure equitable mental health systems globally.
